,LATITUDE,LONGITUDE
7675,36.12602,-115.21338
6108,37.715147,-121.49157
3566,38.813792,-90.820376
2431,39.387565,-75.017671
4366,35.36813,-84.520764
5544,30.02,-90.77
857,45.01368,-84.67351
893,70.412133,-148.531186
3823,43.862199,-95.300983
245,34.654167,-99.594722
9193,36.7561,-108.05952
5124,35.941993,-86.361929
5256,32.813792,-103.771877
8073,46.131256,-118.910823
2420,30.056742,-90.52429
2304,33.866387,-81.012712
4015,60.475119,-151.27375
637,28.651637,-98.000845
6040,39.911961,-82.250816
2137,35.4711808,-97.516602
3083,47.53355,-116.934583
2376,43.53731,-89.10315
47,29.75608,-95.36433
6853,39.662631,-77.815998
8402,38.02,-84.5
1550,29.40936,-95.19557
7270,41.813371,-86.332814
6252,38.596317,-94.675997
1537,40.325072,-86.558826
1746,37.0001,-121.5367
1298,33.819375,-84.647595
715,35.027817,-81.87896
6161,28.3661,-80.7947
1462,61.13999,-149.11
1393,39.142019,-94.615315
1458,44.1572,-94.0309
2626,30.59952,-91.22307
1232,35.320621,-99.784754
3796,20.8673,-156.4534
6872,37.81837,-81.1687
2436,32.766944,-96.562777
3989,39.9528,-85.5039
631,35.75387,-77.88017
2161,70.5103,-149.8664
3045,45.62551,-122.78011
666,35.1814,-120.61965
7212,29.75661,-95.36528
4526,32.836519,-85.215733
5123,37.521681,-76.624614
1573,35.643746,-87.261947
7574,32.800654,-97.674429
3271,38.5569,-104.6875
2354,41.897846,-88.685484
8644,37.973424,-87.575423
5117,43.741,-83.4483
740,42.5949,-89.66691
6838,39.78741,-105.11613
3647,40.895,-98.718
7913,41.73773,-77.31198
2832,30.560139,-91.2055
2713,29.75894,-95.37096
2766,35.120793,-112.143022
5118,45.52065,-122.44749
2005,36.151561,-95.989756
3777,20.094083,-155.471028
3491,46.31158,-96.13374
836,37.2413,-92.4584
6525,45.02851,-84.67716
7895,39.215277,-82.260032
536,40.92564,-73.90465
5788,41.181366,-87.856686
8374,42.27863,-71.759025
2133,41.27432,-112.22376
2085,34.943667,-76.948346
1280,32.800556,-93.412778
42,39.75537,-80.003499
6015,30.05509,-90.83084
4856,31.589292,-96.136729
4285,36.6803,-76.9128
5178,41.34852,-91.0811
4682,34.523567,-98.401086
7332,40.64917,-73.87973
6134,39.86863,-80.69331
8717,32.99825,-102.81518
3837,32.647334,-99.05624
4854,33.64276,-90.29198
1190,29.7546,-95.36102
8669,29.229003,-87.780968
1632,42.321899,-88.024902
8413,38.03578,-78.514096
4286,32.155424,-81.159028
75,18.433237,-66.570509
906,40.099998,-87.599998
5986,34.8527,-96.229
4466,42.9492,-85.6939
5162,43.01932,-87.8978
4560,40.749546,-74.135772
6854,35.757219,-80.560299
6553,29.7246822,-95.5564777
6616,38.0392,-121.894
1621,42.11055,-77.1558
104,33.676247,-86.25444
3221,36.26669,-86.6567
5330,37.7359,-82.6527
4764,38.24937,-85.74983
6096,41.24891,-78.74432
501,43.64461,-93.15942
4153,39.16425,-86.515004
4071,35.86959,-84.69576
4322,27.703602,-97.447277
3277,43.980233,-88.651815
6103,33.66863,-84.4189
5302,34.605,-79.785
2906,40.66158,-74.417
7220,33.745183,-88.660817
3424,42.98785,-83.71324
3700,34.84998,-102.28679
6611,35.6648088,-101.8036596
1262,36.23124,-95.27639
6296,40.742538,-89.798606
7734,60.83125466,-151.6042635
4188,30.054167,-93.752208
5711,38.10342,-121.10132
6701,29.335905,-96.8351
7185,43.096842,-96.477478
9030,38.6716,-87.2931
7883,33.392476,-91.017584
7261,25.547222,-80.34769
1021,30.2825,-92.5994
8837,29.7726138,-95.514493
8730,31.356953,-91.395006
7970,40.707476,-81.259879
8384,42.75991,-88.91711
5915,70.507311,-149.865448
4574,44.196163,-94.003383
5736,44.100799,-94.275835
6106,39.948782,-82.017731
5723,36.069716,-90.453316
7359,38.739368,-87.852363
4455,21.89965,-159.585808
4712,36.747,-121.60534
7215,31.728614,-93.05762
4501,37.82256,-87.30449
1637,39.14345,-94.38995
2683,36.418919,-97.806885
3084,38.867608,-112.423186
2335,39.74369,-104.98777
7347,44.51942,-89.58392
7170,28.9744,-95.34453
8172,30.26229,-97.78925
7474,44.7132,-73.4557
5804,42.654658,-73.753874
8512,32.2317,-110.9519
6831,34.79241,-78.90801
8699,31.273237,-103.082414
3368,31.770884,-84.734284
1918,38.310784,-81.618161
3168,42.731563,-71.520521
8388,43.58759,-89.06798
8664,39.74028,-86.21833
5110,43.472883,-83.410497
1815,43.0611,-76.0819
8715,41.29884,-89.30235
6941,40.81658,-77.83071
3937,35.255486,-91.844772
6539,41.8451,-79.14536
5092,39.01261,-108.49194
4166,37.07479,-120.877445
8412,40.751746,-111.833756
5472,28.23497,-88.99536
958,45.13886,-94.8026
9059,39.8028,-84.8953
8487,35.3338,-79.96474
409,32.534633,-99.753812
3072,41.695224,-83.518834
6692,37.613017,-82.377917
7509,30.3209,-95.2737
1464,34.158675,-118.992159
1696,28.05585,-81.7968
8534,47.6562,-122.3041
7167,39.36266,-93.448939
4859,41.42571,-77.85304
5121,39.197222,-93.386389
5637,40.78389,-116.21167
5631,40.728403,-73.995407
4194,43.2575,-93.388333
617,38.295167,-90.400944
6648,30.52522,-91.38355
7980,29.964146,-93.930138
8408,42.51021,-92.4682
4623,37.420357,-87.032443
5027,42.88335,-82.491547
9211,41.313361,-72.979289
1712,40.265856,-81.020299
7111,42.269854,-83.456076
7392,32.862911,-117.027864
621,41.64212,-87.59966
268,41.98905,-95.39912
6739,28.3744,-82.1892
1086,45.050596,-91.980063
8910,29.0574,-89.8285
3140,39.20438,-94.47801
7457,35.470118,-97.51483
856,45.01368,-84.67351
7077,39.5879,-75.3697
3328,35.389234,-81.172357
3856,32.9098,-115.5668
5119,43.5268,-116.1449
2423,36.008498,-78.942578
8701,34.190954,-85.219631
2463,31.80809,-101.55907
5304,29.780189,-95.609001
5662,41.05989,-95.44908
5389,41.25656,-95.93914
6457,41.11111,-83.96611
8087,41.85951,-94.63604
5179,29.92444,-90.352217
4247,37.90971,-121.26342
1314,41.694444,-87.515833
1757,30.911762,-81.79263
4503,35.77167,-84.33065
6731,41.581581,-109.211967
5513,36.697498,-121.7935
8056,39.7507,-86.5006
3947,36.1855,-94.2841
6344,44.78471,-93.05055
3177,33.412655,-110.856538
3266,32.967097,-96.82124
1498,35.306681,-111.520729
4324,47.131732,-119.18926
2847,29.0548,-89.3064
8159,40.9108,-96.6147
4939,41.021656,-95.636714
3394,35.3025,-94.375278
5899,33.66196,-117.85845
1959,35.53376,-97.52976
1883,30.7097,-89.59375
81,39.3954,-76.30773
1410,37.179193,-77.447791
1640,41.64911,-72.91595
6533,39.7661,-75.4242
3927,33.7691,-118.2662
2125,32.49681,-84.86263
3462,44.796667,-95.483333
63,25.82621,-80.340819
8211,42.3636,-71.1161
9227,30.4025,-88.130556
1492,32.09373,-96.46672
6033,35.54915,-99.2941
662,32.77462,-83.6517
671,33.03064,-96.70539
2072,35.353722,-101.993222
5592,39.26378,-76.55527
7983,29.578389,-89.116639
4586,29.75816,-95.36782
92,42.3586,-89.80342
1325,37.736389,-99.955833
1373,38.596226,-90.17614
2150,43.1669,-88.69
878,47.8502292405,-103.179836665
4406,39.91141,-80.07687
9225,18.0656,-66.843932
3332,27.54594688,-92.44329374
625,36.92375,-120.10412
5403,33.41663,-111.96953
2406,37.742222,-87.980556
553,44.79873,-93.46704
7320,45.60794,-122.75854
6947,40.27823,-80.17081
399,42.780647,-85.920569
4411,45.547995,-122.931363
798,31.362088,-101.77962
6829,37.27251,-79.99861
1988,40.0344,-109.4289
2132,37.9892,-75.54
209,42.46915,-91.55145
8349,42.409083,-76.879083
1887,39.8338,-108.2957
6800,41.460844,-74.359694
1686,30.214123,-91.035113
2601,34.19677,-119.168423
33,44.951,-92.9959
3016,29.75608,-95.36433
8953,35.362139,-84.521919
8791,43.21034,-78.37004
20,29.77455,-95.61949
7120,44.205278,-88.455026
4595,60.86483945,-151.6081039
8035,32.56486,-88.19967
7110,41.1001,-96.1627
7630,29.4412,-92.0615
4127,32.7148,-97.8601
7187,42.45196,-96.591844
187,44.049412,-93.017379
6013,42.708547,-83.247952
5044,37.529385,-82.518584
5622,35.3245,-80.9996
4242,29.76035,-95.36416
7204,37.2891,-80.2134
1876,44.97619,-93.27482
8768,36.046351,-88.135665
194,33.1756,-93.2169
5895,30.16047,-95.455938
2743,31.9499,-103.1085
3835,44.23202,-95.30027
616,47.55262,-122.33655
8347,34.9,-76.8917
6631,43.7997,-92.6819
4115,39.74025,-94.846817
4508,47.462625,-122.046025
938,44.576243,-68.806198
2982,32.861516,-96.806516
1037,36.72641,-100.29269
8136,29.75815,-95.36783
1841,41.713056,-88.364444
615,41.4476,-81.67533
782,29.61182,-98.49029
5421,41.58758,-93.62616
8372,40.372376,-75.915056
779,29.680398,-94.930647
7203,33.534104,-86.757929
946,34.60561,-86.96896
3627,38.931098,-99.354339
5616,33.46362,-94.434452
3707,40.89762,-97.53977
8336,34.057557,-86.584534
6251,37.099789,-100.76002
1501,32.933331,-96.583893
3493,43.431367,-94.95422
6636,42.732855,-96.252702
2811,40.564739,-89.724506
3399,35.97812,-83.95645
5664,41.355425,-92.055004
366,40.0586,-76.58845
1449,45.3268,-95.6378
9173,32.78883,-97.34375
7896,39.93917,-81.68208
2540,39.28413,-80.299985
1303,42.76601,-85.07428
1312,34.29015,-83.80998
6398,30.83268,-94.92369
1952,35.53376,-97.52976
3643,33.135,-98.6117
7851,34.5864,-96.288
6307,37.242262,-77.373603
4165,36.95,-89.066111
4955,32.503611,-94.868056
6104,42.96399,-76.5583
8933,33.0917,-82.9803
1327,42.8184,-82.4858
7627,39.643728,-74.757115
6233,30.6949,-83.30442
1155,47.91463,-122.279787
3066,42.3716,-82.9688
5877,40.624065,-73.916298
2619,32.494444,-101.35222
7079,38.763,-97.697
4079,39.4889,-75.0347
3490,41.56769,-98.81558
9038,28.0271,-81.8458
4602,37.184174,-121.668625
8425,47.108333,-122.601944
7888,33.6322,-96.8419
7285,41.16747,-95.82403
7264,34.999213,-89.906724
4435,44.70736,-85.59552
2596,40.6781,-74.2744
6184,34.1292,-119.1689
5095,41.600723,-93.344691
7596,39.370495,-81.515306
3077,32.8916766,-96.9477532
5268,31.796664,-93.510454
5710,44.2606,-71.6278
4865,30.422634,-84.149884
8078,41.296667,-91.356944
6245,39.136639,-92.139333
4725,39.004293,-87.631325
3331,28.161312,-90.716201
8819,43.2868,-71.5761
7812,27.77209,-82.6371
4060,40.350826,-80.918793
5575,43.621474,-84.767905
4472,41.068209,-110.759927
8051,40.354641,-74.646744
7047,37.7771,-82.14824
8162,47.087672,-102.9482
5758,39.251849,-81.494539
7346,41.786281,-89.709809
232,29.62132,-95.06676
77,45.459444,-98.5325
424,35.299879,-119.742604
2551,43.58891,-84.20784
1647,45.04799,-122.9622
2656,39.4536,-111.9861
2309,35.70651,-95.38611
3598,40.4705,-88.3987
8228,40.2154,-81.86021
8904,35.27296,-84.76996
7762,39.74874,-104.99196
2400,40.52012,-81.46759
3398,34.242779,-84.797775
3338,27.88309663,-90.90151639
7517,39.802274,-81.346571
1752,29.3476,-98.4603
9199,36.7561,-108.05952
1237,40.844596,-84.935645
2251,35.91704,-78.87028
629,36.291066,-78.391883
1049,36.621883,-97.426383
6088,43.050628,-85.956758
4473,36.29423,-115.28183
9083,36.08256,-95.67245
1652,40.8205,-75.0114
2908,44.866702,-108.814934
2330,39.74369,-104.98777
6786,44.91166,-98.50145
7593,32.74107,-96.44188
3421,39.723913,-75.286599
1680,35.139639,-90.255194
7988,68.5075,-149.675833
4228,42.9671,-78.9182
6858,31.99907,-102.0753
5644,41.7004496,-78.6228504
4696,39.94778,-76.76918
2572,35.46873,-97.5148
5940,42.33397,-87.83855
87,44.9589,-90.9608
4609,41.026486,-90.249232
6322,41.84485,-79.1453
8118,33.05375,-103.61022
2655,33.781165,-117.472555
7987,68.842778,-148.829722
523,40.69048,-89.59244
1413,38.5748,-76.884165
8407,47.919358,-97.070882
7055,40.730537,-74.173076
3484,44.52666,-87.99876
1124,43.0792,-89.3739
4170,35.23133,-106.65608
5358,40.24534,-81.86284
2815,40.390544,-86.936174
4300,40.933056,-87.067222
8588,40.003648,-89.449799
7975,34.144775,-118.308329
7957,35.41397,-97.40149
7260,64.804,-147.699
3146,42.301055,-83.232993
5010,37.312186,-78.06143
2590,42.987129,-82.440658
4024,43.8414763490387,-105.362308513496
6109,35.95027,-80.21778
1984,41.12703,-104.72413
8465,33.48063,-86.936717
2776,40.442188,-80.000854
1587,40.13436,-77.49971
6836,36.363491,-79.840007
4693,26.565861,-81.527306
6699,33.491028,-90.513694
3702,37.29763,-77.287761
3429,32.499712,-97.553035
6476,29.71557,-81.6627
7288,33.2222,-112.6371
1646,28.73974,-81.88944
5759,42.05495,-87.6745
1304,40.99719,-80.521
945,41.28473,-82.82024
4683,29.61,-95.05
4707,38.04484,-84.49536
9160,31.591369,-96.21636
3941,40.405983,-81.113211
3337,27.69157,-90.27554
6597,40.7358,-73.3881
2748,32.275303,-108.067506
5813,40.6486,-74.0209
7842,31.33891,-101.80057
4304,35.556742,-115.470514
5008,41.7738,-72.5647
6468,40.73811,-74.16993
237,44.6835,-103.85716
3395,35.72409,-88.81766
4961,37.425,-121.9319
6072,42.855605,-77.090566
4211,32.186802,-97.109574
7685,30.2175,-97.723056
640,18.466542,-66.625644
7226,31.730937,-90.046656
2369,42.2834,-83.12575
6309,61.083809,-146.250842
2143,37.76078,-120.84308
3166,37.87396,-121.1831
7865,27.95029,-82.4591
5802,40.789585,-73.884265
9057,35.524086,-97.52574
6538,39.9889,-75.0417
3802,39.881819,-85.40924
7849,28.555548,-97.856385
4794,31.602528,-97.061179
4670,39.102089,-88.52566
1814,40.302598,-79.372804
1499,32.64838,-97.23834
1897,38.3681,-82.5339
2115,38.915833,-80.837918
4946,33.681984,-112.06564
2535,32.14444,-103.054
4810,33.539586,-95.519739
5056,33.169167,-96.615
7818,34.4795,-120.1278
620,42.6626,-88.2906
6959,35.0442,-106.67
3123,29.297759,-81.833203
3841,37.421613,-120.850431
4243,29.76035,-95.36416
5035,44.022152,-92.466615
7239,32.747699,-100.923444
9048,29.94751,-95.40587
4207,37.047737,-88.35866
7326,37.1124,-113.5155
8394,33.64193,-117.85109
8201,43.6025,-84.2404
8781,37.5956,-97.4131
1228,42.74173,-105.46739
8190,33.6005808,-96.5569882
3979,27.111429,-90.763964
2328,35.73775,-98.09044
3336,27.79467816,-90.64859861
4616,43.7375,-87.76388
3217,39.03351,-76.98601
3364,41.791626,-80.90796
5990,33.68202,-112.4701
1512,33.71227,-112.12901
1781,31.6428,-103.8597
6436,34.06354,-117.52929
1287,41.3981,-84.1067
3101,45.93657,-90.44776
1659,35.606278,-96.009861
3370,30.252222,-93.284444
5653,40.62898,-80.4198
356,30.14578,-85.6212
6071,34.79804,-77.53781
4250,39.744833,-86.174306
8341,42.425506,-96.416315
1264,32.774244,-111.32412
3400,30.28835,-81.977729
6777,47.138359,-119.200383
4779,35.27161,-89.97426
7535,39.207291,-89.863231
8538,33.0184,-96.70028
1089,38.3441,-82.5938
8714,38.79844,-77.1793
6798,34.59459,-98.50129
5197,40.78921,-73.95482
7119,34.7663,-87.890501
4020,29.756666,-95.366421
6744,39.1486,-94.6405
7692,30.17529,-95.48301
3733,37.20948,-121.89999
5698,35.959978,-86.490007
7371,32.026062,-81.278547
3147,42.3025,-83.154167
8417,36.323782,-78.832156
7495,35.07282,-95.50799
1351,42.87431,-106.2818
5014,29.120833,-82.05804
6151,35.44048,-97.65406
698,40.4591,-80.19626
3019,47.608889,-122.338611
2745,31.748845,-103.162501
2186,41.263948,-73.949198
880,48.22687,-103.94446
7207,36.993608,-76.628908
6202,35.1154,-101.8569
3889,42.28678,-78.00792
6343,33.01552,-111.9826
2828,44.44739,-88.06851
5725,42.050189,-73.976795
6790,39.500139,-119.632384
3273,36.06076,-95.97435
2960,39.74369,-104.98777
7078,32.64737,-85.36946
5141,43.0462,-88.0278
3482,43.528049,-89.9996
5454,35.1597,-81.4306
7124,41.47345,-90.68826
8939,32.472494,-94.071155
9197,36.7561,-108.05952
4731,40.72211,-84.11329
2555,42.380897,-122.774588
1715,39.74454,-104.98486
52,39.74846,-104.99402
5627,27.80026,-82.37333
4659,42.765556,-112.913333
6284,30.60356,-87.13305
5749,48.421952,-122.216523
3726,40.75117,-81.51088
2269,32.75139,-97.33245
8064,32.43442,-95.36285
6721,42.47684,-95.41516
4627,42.472657,-96.614534
1676,35.46735,-97.5145
7263,30.3985,-94.2296
4365,41.53034,-83.70679
7266,28.8947,-97.1347
3805,35.152115,-78.998907
1775,33.8581,-117.8616
763,31.279,-87.9955
1941,40.413065,-83.724428
4349,30.27081,-92.86694
2306,43.976389,-96.95333
3162,31.12599,-97.78998
9222,41.648374,-72.727969
5588,37.052611,-100.8995
4137,40.36884,-81.34657
7413,33.50949,-111.77639
7997,34.85115,-82.01187
6780,36.456118,-98.190093
8480,46.724443,-92.468626
5161,39.2499,-91.6444
808,29.7530996,-95.4621203
7996,34.09976,-83.08435
1624,35.44735,-119.08652
5789,40.5707,-83.1388
7693,34.65138,-96.18033
7195,39.74454,-104.98486
8710,40.8411,-112.73333
6097,35.768528,-95.340083
7459,35.3071,-106.6228
9099,30.2743,-91.1164
5549,39.910834,-80.798034
8796,41.859603,-103.637032
4913,29.76012,-95.3638
2058,39.42737,-75.01947
5142,32.781182,-93.256568
8845,33.02778,-102.81972
3808,43.430944,-84.157228
7751,31.9102,-96.3491
7518,40.807061,-80.080673
4671,43.125652,-93.300417
7861,61.14614,-149.87124
7867,31.07982,-97.3089
4527,39.534287,-85.771835
5049,46.839167,-119.174722
3575,33.336783,-79.348333
1620,43.763198,-94.151226
9194,36.7561,-108.05952
3089,45.686816,-119.586074
1349,45.2289,-123.1627
8821,39.873864,-75.138677
917,38.679516,-104.628161
3143,38.15498,-85.72715
5787,32.312167,-90.137278
8527,40.43875,-79.96085
8822,43.305734,-73.591553
741,33.752899,-116.055397
3064,42.23642,-88.8654
7573,31.6004,-89.9468
5011,44.890439,-89.384867
3959,30.891582,-88.0668
8920,41.750585,-108.190306
3468,34.5155,-112.0471
6402,48.093793,-122.796806
7057,39.21917,-80.40806
6299,37.736111,-75.656111
3353,38.91738,-83.29864
7104,40.632927,-76.187912
6599,33.73069,-87.046673
1169,36.182841,-86.849326
4900,32.574714,-92.856144
5391,41.13527,-89.34109
780,39.95249,-111.95619
5468,32.8769,-117.1664
4447,33.2741,-82.4064
6864,35.339251,-91.517525
6012,39.6533,-110.9802
3606,26.268255,-98.188495
5425,35.965524,-85.849081
3027,40.6447,-73.5683
9,40.663,-74.0
9064,39.744228,-104.9867131
6294,40.284433,-88.415347
8411,35.950143,-83.926239
2258,41.4297,-87.6187
791,42.864635,-108.30697
7205,42.027778,-95.359718
270,31.2525,-94.695
7746,41.24139,-74.02246
2180,27.2922,-89.0322
4443,40.483268,-99.075345
4261,42.036048,-79.847748
7223,29.867382,-89.830553
6229,42.521324,-113.815693
445,43.576024,-93.301823
8017,31.8153,-89.04899
2863,39.39819,-76.39709
7254,38.297175,-122.741432
3875,39.1275,-78.189444
7109,36.1821,-119.33512
3097,32.78123,-96.79642
5849,29.2538889,-87.9925
991,32.7871,-96.80262
552,30.349681,-81.712584
4538,35.18367,-90.04412
5286,40.059444,-76.606111
7427,36.159288,-95.996478
8321,39.735838,-82.158251
1987,32.8623,-96.80983
3744,33.517866,-95.646314
6928,39.742905,-104.98738
5422,32.177972,-102.194031
8617,37.88913,-90.53011
5139,34.040619,-117.558366
2739,31.97367,-106.39594
3127,30.9534,-89.03447
8773,36.690556,-88.674444
2192,39.836187,-80.128397
4694,38.88453,-94.359391
6618,36.000833,-119.302222
7897,40.6217,-81.0463
2650,45.1587,-85.1292
3112,29.923341,-82.327964
119,42.483242,-87.873878
8508,32.4915,-100.3614
5115,43.266053,-82.619552
786,30.03686,-90.46454
4717,32.469444,-93.799444
9090,36.08256,-95.67245
1611,38.29007,-88.89037
7990,40.558016,-112.055531
7948,33.258457,-81.734433
2750,32.31603,-108.6068
730,33.813472,-88.559444
2607,41.691773,-86.00137
8441,32.718311,-115.11152
8851,30.602717,-97.553528
3508,37.420815,-79.140968
1732,33.679291,-101.853844
3827,29.75562,-95.12401
6113,41.128334,-88.825374
8536,34.0633,-93.8427
3786,39.6395,-76.2971
7009,42.2383,-89.1014
8445,40.986265,-91.18872
8755,28.9436,-89.7065
7090,36.765278,-108.045
1901,36.49011,-79.055977
1693,35.061773,-78.872083
4066,29.78026,-95.62931
4894,29.75867,-95.37054
5640,33.550116,-83.89559
8243,40.1063,-87.6539
6792,43.6557,-70.3341
5492,34.73138,-84.96917
7160,30.325882,-91.261732
2447,32.159139,-90.256556
7208,34.7465,-78.8061
2671,46.02191,-122.85698
838,35.60606,-81.30738
7299,36.0842,-101.0478
8277,32.861516,-96.806516
6505,29.75806,-95.36401
5811,27.3671,-93.5323
3178,41.24235,-111.98827
5694,41.46339,-87.32624
3183,40.284167,-86.556944
6256,39.790242,-88.358652
1097,39.74933,-104.99275
4408,33.709435,-86.711856
534,34.281587,-84.058034
6998,48.031634,-102.35364
5702,41.78651,-97.09357
468,40.2847036,-104.77616
4590,29.75816,-95.36782
7657,34.043925,-118.2424291
8620,38.55745,-75.93506
754,39.134761,-85.93343
5185,29.75487,-95.10327
1816,29.75788,-95.37013
1444,41.135001,-105.006427
1062,40.4092,-76.1511
3548,43.821376,-121.422827
6824,45.162117,-123.248942
1635,41.166962,-86.2325
3175,39.14105,-78.09905
2384,40.726144,-112.031565
5947,32.217508,-93.656725
4741,32.410444,-90.24325
7641,28.9866,-90.2507
7931,40.514902,-81.641091
2929,37.1385,-94.1041
7338,40.636944,-77.571944
506,37.5739,-120.9854
6728,39.755554,-86.300056
3115,30.783797,-90.06147
3698,42.52093,-98.96119
54,35.4711808,-97.516602
7031,29.75867,-95.37054
1313,46.3504,-96.641386
3509,30.5717,-95.9921
6111,33.9972,-118.2172
7684,31.3869,-84.0814
4421,32.38548,-97.3924
5214,34.6802,-84.7351
8367,38.55433,-121.45752
1072,40.5087,-99.478382
2043,34.7157,-81.62483
5587,37.748,-99.984806
5114,43.4808,-83.39521
2313,43.045,-89.255
3086,37.39719,-121.13969
6859,30.203024,-91.015172
5103,39.098667,-84.860861
8184,34.899192,-90.166389
1791,42.50131,-96.39109
4987,37.661148,-97.873154
5154,39.06574,-94.59022
8618,35.03104,-78.86301
7227,31.949109,-89.313176
4964,32.1199,-110.88195
2039,35.415306,-94.816806
3343,34.83239,-82.29203
3679,34.1556,-118.2782
3371,33.77816,-84.39244
6160,29.047183,-95.747683
3886,43.71744,-83.05832
7181,41.5409,-109.131
6131,30.6817,-101.2173
5744,47.78943,-122.05728
626,41.81112,-78.28314
4962,36.1812,-120.1526
7537,31.795396,-94.179048
1598,37.391841,-79.109755
